pk_cid,pk_partition,short_term_deposit,loans,mortgage,funds,securities,long_term_deposit,em_account_pp,credit_card,payroll,pension_plan,payroll_account,emc_account,debit_card,em_account_p,em_acount,num_products_contracts,p_cuenta_bancaria,cuentas_sum,p_inversion,inversion_sum,p_financiacion,financiacion_sum,profit_cuentas,profit_inversion,profit_financiacion,country_id,gender,mes_partition,mes_nombre_partition,grupo_edad,median_salary,region_code,entry_date,entry_channel,active_customer,segment,categoria_antiguedad,sale_credit_card,sale_short_term_deposit,sale_loans,sale_mortgage,sale_funds,sale_securities,sale_long_term_deposit,sale_em_account_pp,sale_payroll,sale_pension_plan,sale_payroll_account,sale_emc_account,sale_debit_card,sale_em_account_p,sale_em_acount,probability,cluster_5
1071805,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Ancianos,97977.20999999999,Cantabria,2015-10-01,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8037817,2
1075540,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,95150.88,Madrid,2015-10-04,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8037324,2
1029991,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,86047.26,Madrid,2015-07-24,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8037324,2
1025042,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,87695.43000000001,Madrid,2015-07-18,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8037324,2
1205385,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,65285.4,Castellón,2016-10-23,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.80371886,0
1055893,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Longevos,73721.81999999999,Madrid,2015-09-05,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.80367315,2
1015317,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,89343.39,Sevilla,2015-05-09,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8036609,2
1390209,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,103353.72,Madrid,2018-03-31,KFA,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.8036297,2
1241008,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,113886.69,Barcelona,2017-01-30,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.80362606,2
1133001,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos jóvenes,125997.15,Madrid,2016-05-06,KAT,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.80361813,2
1017920,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos jóvenes,74457.42,Asturias,2015-05-30,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.803583,0
383404,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos,129784.74,Madrid,2018-07-30,KAT,1,01 - TOP,9-12 meses,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.80357534,2
1131640,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,82033.44,León,2016-04-25,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.8035458,0
1136816,2019-05-28,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,86277.42,Cantabria,2016-06-10,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.80353075,2
1126761,2019-05-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos,109015.8,Madrid,2016-04-04,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.8035291,2
1058902,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,108641.13,Madrid,2015-09-12,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.80347496,2
1134774,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,117085.95,Madrid,2016-05-22,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.80347496,2
1020616,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,44481.84,Alicante,2015-06-22,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.8034702,0
1244432,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,59473.38,Cantabria,2017-02-19,RED,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.8034136,0
1192901,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,109730.97,Madrid,2016-10-09,KHE,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.8034065,2
711969,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,H,5,May,Adultos,392269.35,Madrid,2015-10-25,KAT,0,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8033774,2
1254667,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Longevos,44950.71,Madrid,2017-04-23,KFA,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0.8033769,2
1347210,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,316366.05000000005,Madrid,2017-11-03,KAT,1,01 - TOP,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.8033473,2
1405574,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,149284.88999999998,"Palmas, Las",2018-07-09,RED,1,02 - PARTICULARES,9-12 meses,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.80334175,2
1014101,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Jóvenes,101068.41,Valladolid,2015-04-30,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.8033329,2
1061689,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos mayores,103522.83,Almería,2015-09-17,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8032655,2
1263834,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ES,H,5,May,Adultos jóvenes,44434.77,Alicante,2017-06-17,KFC,1,02 - PARTICULARES,1-2 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.80320877,0
1074236,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Longevos,54067.95,Córdoba,2015-10-03,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.8032031,0
1002046,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos jóvenes,117596.1,Madrid,2015-01-19,KFA,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8032017,2
1008473,2019-05-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos jóvenes,208518.75,Madrid,2015-03-13,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8031291,2
1019807,2019-05-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos jóvenes,156127.47,Madrid,2015-06-15,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8031291,2
1008069,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,66898.29000000001,Castellón,2015-03-08,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8031255,0
1120794,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,71926.83,"Palmas, Las",2016-02-06,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8031255,0
1114957,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,58591.17,Badajoz,2015-12-28,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8031255,0
1114539,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,50763.27,Ávila,2015-12-24,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8031255,0
1125278,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,57121.77,Ceuta,2016-03-21,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8031255,0
1127870,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,73624.74,Valladolid,2016-04-15,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8031255,0
1110741,2019-05-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,105700.32,Valencia,2015-12-07,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.80312043,2
1252882,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,125150.46,Murcia,2017-04-09,KFC,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.803067,2
1002509,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,91276.56,Madrid,2015-01-24,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80305296,2
1019030,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,90552.66,Madrid,2015-06-07,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80305296,2
1125998,2019-05-28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,10,80,0,ES,V,5,May,Adultos mayores,127877.91,Madrid,2016-03-28,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.803043,2
1079714,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,260417.64,Madrid,2015-10-11,KHE,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.80302155,2
1226840,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos mayores,225853.32,Madrid,2016-11-28,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.80300224,2
1040976,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,66544.29000000001,Madrid,2015-08-02,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80293024,2
1017670,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,62872.53,Madrid,2015-05-28,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80293024,2
1118143,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,82198.62,Madrid,2016-01-15,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80293024,2
1112696,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,86166.81,Madrid,2015-12-13,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80293024,2
1132632,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,63067.26,Madrid,2016-04-30,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80293024,2
1127781,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,H,5,May,Adultos,83574.75,Madrid,2016-04-12,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.80293024,2
1133944,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos jóvenes,106147.53,Pontevedra,2016-05-13,KAT,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.80292547,2
1234483,2019-05-28,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,2,1,1,0,0,20,40,0,ES,H,5,May,Adultos,124449.33,Alicante,2016-12-27,KAT,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.80291426,2
1017517,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Longevos,143230.13999999998,Valencia,2015-05-28,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.80289525,2
1234369,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,149149.77,Málaga,2016-12-27,KAT,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.802832,2
1127117,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos jóvenes,39923.25,Sevilla,2016-04-08,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.8028221,0
1002389,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos jóvenes,163560.93,Madrid,2015-01-23,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0.8028067,2
1238487,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,ES,V,5,May,Adultos jóvenes,1410256.08,Madrid,2017-01-16,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.8027684,2
1244591,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos mayores,123192.78,Madrid,2017-02-20,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8027577,2
1011524,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,H,5,May,Adultos,70952.34,Madrid,2015-04-09,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.8026957,2
1012169,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,10,0,0,ES,V,5,May,Adultos jóvenes,1157211.69,Cantabria,2015-04-13,KFC,0,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.80269367,2
1109054,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,25754.79,Alicante,2015-12-03,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.80268663,0
1104706,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,26411.31,Alicante,2015-11-22,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.80268663,0
1137042,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,18487.08,Alicante,2016-06-11,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.80268663,0
1136168,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos jóvenes,24446.94,Alicante,2016-06-03,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.80268663,0
1158183,2019-05-28,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,5,1,4,1,1,0,0,40,40,0,ES,H,5,May,Adultos jóvenes,135541.86000000002,Madrid,2016-08-06,KFC,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.8026634,2
1006562,2019-05-28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos jóvenes,137945.31,Madrid,2015-02-28,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.802662,2
1142714,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos,38847.24,Toledo,2016-07-18,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.802641,0
1084946,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0,10,40,0,ES,V,5,May,Adultos jóvenes,87332.04000000001,Cantabria,2015-10-19,KAT,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.802639,2
1131383,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Adultos,320634.12,Málaga,2016-04-23,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.80253476,2
1000550,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,385798.98,Cantabria,2015-01-02,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.80253196,2
1000493,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,379813.56,Barcelona,2015-01-02,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.80253196,2
1011919,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,730808.22,Barcelona,2015-04-11,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.80253196,2
1134274,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,744092.13,Santa Cruz de Tenerife,2016-05-16,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.80253196,2
1200586,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos mayores,61384.98,"Palmas, Las",2016-10-15,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8025094,0
1017543,2019-05-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,H,5,May,Adultos mayores,167119.47,Valencia,2015-05-28,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.8024006,2
1192839,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,123114.63,Madrid,2016-10-09,KFC,1,02 - PARTICULARES,2-3 años,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8023941,2
1229570,2019-05-28,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,187190.49,Madrid,2016-12-05,KAT,1,01 - TOP,2-3 años,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.80233514,2
1262824,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,75296.61,Madrid,2017-06-10,RED,1,03 - UNIVERSITARIO,1-2 años,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.80230844,2
1023171,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos,105108.96,"Coruña, A",2015-07-12,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8023016,2
1004836,2019-05-28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,0,0,20,0,0,ES,H,5,May,Longevos,74600.52,Jaén,2015-02-10,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.8022734,0
1006486,2019-05-28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1,0,0,20,40,0,ES,V,5,May,Adultos,144033.525,Madrid,2015-02-27,KFC,1,01 - TOP,Más de 3 años,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8022409,2
1023140,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,153749.28,Cádiz,2015-07-12,KFC,1,03 - UNIVERSITARIO,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8022205,2
1128009,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,20,0,0,ES,V,5,May,Adultos,76113.54000000001,Cádiz,2016-04-15,KAT,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0.8022088,0
1080872,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,78426.645,Asturias,2015-10-15,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8021816,0
1020304,2019-05-28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,0,0,0,0,30,0,0,ES,V,5,May,Adultos jóvenes,78426.645,Asturias,2015-06-20,KFC,1,02 - PARTICULARES,Más de 3 años,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.8021816,0
1137934,2019-05-28,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4,1,3,1,1,0,0,30,40,0,ES,V,5,May,Adultos jóvenes,92579.34,Alicante,2016-06-20,KFC,1,03 - UNIVERSITARIO,2-3 años,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.8021802,2
